Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_BAM-JINDHUB_JND-c,28.545321,77.02914,28.878246,76.587201,MOTHERHUB_BAM,JINDHUB_JND,72000,145,14400
Shipment,MOTHERHUB_BAM-JINDHUB_JND-p,28.545321,77.02914,28.878246,76.587201,MOTHERHUB_BAM,JINDHUB_JND,72000,110,0
Shipment,MOTHERHUB_BAM-KAROLBAGHHUB_DEL-c,28.545321,77.02914,28.661687,77.15516,MOTHERHUB_BAM,KAROLBAGHHUB_DEL,,200,
Shipment,MOTHERHUB_BAM-KAROLBAGHHUB_DEL-p,28.545321,77.02914,28.661687,77.15516,MOTHERHUB_BAM,KAROLBAGHHUB_DEL,,1623,
Shipment,MOTHERHUB_BAM-KILOKARIHUB_DEL-c,28.545321,77.02914,28.509882,77.2981478,MOTHERHUB_BAM,KILOKARIHUB_DEL,,171,
Shipment,MOTHERHUB_BAM-KILOKARIHUB_DEL-p,28.545321,77.02914,28.509882,77.2981478,MOTHERHUB_BAM,KILOKARIHUB_DEL,,1201,
Shipment,MOTHERHUB_BAM-MAYURVIHARMPHUB_DEL-c,28.545321,77.02914,28.6,77.3,MOTHERHUB_BAM,MAYURVIHARMPHUB_DEL,72000,478,14400
Shipment,MOTHERHUB_BAM-MAYURVIHARMPHUB_DEL-p,28.545321,77.02914,28.6,77.3,MOTHERHUB_BAM,MAYURVIHARMPHUB_DEL,72000,311,0
Shipment,MOTHERHUB_BAM-MEERUTHUB_MEE-c,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,MEERUTHUB_MEE,72000,202,14400
Shipment,MOTHERHUB_BAM-MEERUTHUB_MEE-p,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,MEERUTHUB_MEE,72000,690,0
Shipment,MOTHERHUB_BAM-MEERUTMPHUB_MEE-c,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,MEERUTMPHUB_MEE,72000,76,14400
Shipment,MOTHERHUB_BAM-MEERUTMPHUB_MEE-p,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,MEERUTMPHUB_MEE,72000,4,0
Shipment,MOTHERHUB_BAM-MODELTOWNHUB_DEL-c,28.545321,77.02914,28.720928,77.17626,MOTHERHUB_BAM,MODELTOWNHUB_DEL,,171,
