Type,key,center_lat,center_long,dest_lat,dest_long,src,destination,Ready_time,Load,Delivery_time
Shipment,S-3_AmijikaraiHub_CHN,12.1907895,77.74146734,13.047895,80.254899,S-3,AmijikaraiHub_CHN,97200,47,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,14400,27,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,18000,13,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,21600,7,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,25200,4,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,28800,3,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,32400,4,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,36000,9,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,39600,18,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,43200,39,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,46800,54,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,50400,52,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,54000,59,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,57600,51,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,61200,55,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,64800,57,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,68400,53,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,72000,52,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,75600,55,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,79200,67,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,82800,68,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,86400,72,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,90000,65,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,93600,66,223200
Shipment,S-3_AnanthapurHub_ATP,12.1907895,77.74146734,14.6683137,77.5819832,S-3,AnanthapurHub_ATP,97200,50,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,14400,13,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,18000,7,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,21600,4,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,25200,2,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,28800,2,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,32400,2,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,36000,5,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,39600,9,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,43200,19,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,46800,26,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,50400,25,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,54000,29,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,57600,25,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,61200,27,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,64800,28,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,68400,26,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,72000,25,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,75600,27,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,79200,33,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,82800,33,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,86400,36,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,90000,32,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,93600,32,223200
Shipment,S-3_AvinashiRdHub_CJB,12.1907895,77.74146734,11.019186,76.978493,S-3,AvinashiRdHub_CJB,97200,24,223200
Shipment,S-3_BanashankariHub_BLR,12.1907895,77.74146734,12.9290073,77.5647677,S-3,BanashankariHub_BLR,14400,16,223200
Shipment,S-3_BanashankariHub_BLR,12.1907895,77.74146734,12.9290073,77.5647677,S-3,BanashankariHub_BLR,18000,8,223200
Shipment,S-3_BanashankariHub_BLR,12.1907895,77.74146734,12.9290073,77.5647677,S-3,BanashankariHub_BLR,21600,4,223200
Shipment,S-3_BanashankariHub_BLR,12.1907895,77.74146734,12.9290073,77.5647677,S-3,BanashankariHub_BLR,25200,3,223200
Shipment,S-3_BanashankariHub_BLR,12.1907895,77.74146734,12.9290073,77.5647677,S-3,BanashankariHub_BLR,28800,2,223200
