Type,key_leg3,src_lat,src_long,dest_lat,dest_long,src,dest,Leg2_modified_reach_time,Load
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-19.6308333333333,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,70671,158
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-2.74361111111111,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,9877,888
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-20.0286111111111,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,72103,30
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-21.2561111111111,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,76522,17
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-21.6113888888889,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,77801,27
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-22.3211111111111,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,80356,35
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-22.4483333333333,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,80814,145
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-22.6027777777778,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,81370,79
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-22.8972222222222,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,82430,591
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-23.1222222222222,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,83240,390
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-23.7527777777778,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,85510,17
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-23.9838888888889,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,86342,17
Shipment,MOTHERHUB_KOL-MOTHERHUB_PAT-3,22.708183,88.28565,25.587197,85.185842,MOTHERHUB_KOL,MOTHERHUB_PAT,10800,5656
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-0.0430555555555543,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,155,17
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-0.245833333333337,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,885,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-0.63055555555556,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,2270,173
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-0.716666666666669,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,2580,109
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-13.9855555555556,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,50348,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-15.2269444444444,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,54817,302
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-17.9336111111111,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,64561,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-19.6308333333333,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,70671,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-2.74361111111111,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,9877,417
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-20.0286111111111,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,72103,7
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-21.2561111111111,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,76522,7
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-21.6113888888889,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,77801,8
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-22.3211111111111,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,80356,10
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-22.4483333333333,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,80814,40
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-22.6027777777778,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,81370,11
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-22.8972222222222,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,82430,393
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-23.1222222222222,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,83240,107
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-23.7527777777778,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,85510,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-23.9838888888889,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,86342,6
Shipment,MOTHERHUB_KOL-MOTHERHUB_RAI-3,22.708183,88.28565,22.056106,82.171855,MOTHERHUB_KOL,MOTHERHUB_RAI,10800,1798
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-0.308333333333337,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,1110,202
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-10.2408333333333,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,36867,318
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-10.4113888888889,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,37481,58
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-11.1122222222222,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,40004,684
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-18.4802777777778,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,66529,105
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-2.24527777777777,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,8083,56
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-2.79888888888888,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,10076,20
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-21.0261111111111,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,75694,37
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-21.5744444444444,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,77668,24
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-21.9325,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,78957,61
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-22.5266666666667,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,81096,279
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-22.5925,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,81333,20
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-22.7705555555556,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,81974,599
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-22.8733333333333,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,82344,20
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-22.9169444444444,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,82501,110
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-23.0166666666667,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,82860,269
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-23.2008333333333,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,83523,39
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-23.5119444444444,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,84643,27
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-23.8094444444444,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,85714,26
Shipment,MOTHERHUB_PTI-MOTHERHUB_ABL-3,28.294166,76.855804,30.396612,76.8116,MOTHERHUB_PTI,MOTHERHUB_ABL,10800,6180
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-0.308333333333337,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,1110,83
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-10.2408333333333,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,36867,313
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-10.4113888888889,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,37481,27
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-11.1122222222222,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,40004,451
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-18.4802777777778,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,66529,59
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-2.24527777777777,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,8083,16
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-2.79888888888888,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,10076,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-21.0261111111111,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,75694,20
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-21.5744444444444,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,77668,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-21.9325,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,78957,30
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-22.5266666666667,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,81096,286
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-22.5925,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,81333,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-22.7705555555556,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,81974,483
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-22.8733333333333,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,82344,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-22.9169444444444,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,82501,72
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-23.0166666666667,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,82860,296
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-23.2008333333333,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,83523,13
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-23.5119444444444,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,84643,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-23.8094444444444,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,85714,12
Shipment,MOTHERHUB_PTI-MOTHERHUB_IDR-3,28.294166,76.855804,22.777113,75.9021171,MOTHERHUB_PTI,MOTHERHUB_IDR,10800,4599
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-0.308333333333337,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,1110,248
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-10.2408333333333,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,36867,517
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-10.4113888888889,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,37481,52
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-11.1122222222222,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,40004,295
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-18.4802777777778,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,66529,375
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-2.24527777777777,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,8083,22
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-2.79888888888888,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,10076,16
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-21.0261111111111,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,75694,40
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-21.5744444444444,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,77668,13
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-21.9325,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,78957,58
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-22.5266666666667,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,81096,704
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-22.5925,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,81333,13
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-22.7705555555556,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,81974,741
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-22.8733333333333,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,82344,13
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-22.9169444444444,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,82501,158
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-23.0166666666667,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,82860,113
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-23.2008333333333,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,83523,14
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-23.5119444444444,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,84643,16
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-23.8094444444444,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,85714,14
Shipment,MOTHERHUB_PTI-MOTHERHUB_LKO-3,28.294166,76.855804,26.755912,80.910939,MOTHERHUB_PTI,MOTHERHUB_LKO,10800,6885
