Type,key,src_lat,src_long,dest_lat,dest_long,src,dest,Ready_time,Load,Delivery_time,Ready_time_1,key_leg2
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-19.8978055555553,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,71632,208,36769,19.89780556,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-21.0629583333332,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,75827,176,40963,21.06295833,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-21.4651944444445,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,77275,182,42411,21.46519444,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_KOL-23.7326388888896,26.948928,75.761927,22.708183,88.28565,MOTHERHUB_JAI,MOTHERHUB_KOL,85438,93,50574,23.73263889,MOTHERHUB_JAI-MOTHERHUB_KOL-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_MED-4.08565277777764,26.948928,75.761927,17.580519,78.469527,MOTHERHUB_JAI,MOTHERHUB_MED,14708,409,80119,4.085652778,MOTHERHUB_JAI-MOTHERHUB_MED-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_MED-5.27709722222279,26.948928,75.761927,17.580519,78.469527,MOTHERHUB_JAI,MOTHERHUB_MED,18998,463,84409,5.277097222,MOTHERHUB_JAI-MOTHERHUB_MED-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-2.99438888888889,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,10780,91,35901,2.994388889,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-3.79072222222189,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,13647,309,38768,3.790722222,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-5.09441666666736,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,18340,208,43461,5.094416667,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-11.9652083333339,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,43075,299,68196,11.96520833,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-13.9807638888895,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,50331,19,75452,13.98076389,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-14.7866388888898,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,53232,1094,78353,14.78663889,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-19.618319444444,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,70626,1069,9347,19.61831944,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_PTI-21.8075555555555,26.948928,75.761927,28.294166,76.855804,MOTHERHUB_JAI,MOTHERHUB_PTI,78507,222,17228,21.80755556,MOTHERHUB_JAI-MOTHERHUB_PTI-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_STV-0.153236111111681,26.948928,75.761927,21.0895987,72.900005,MOTHERHUB_JAI,MOTHERHUB_STV,552,74,86248,0.153236111,MOTHERHUB_JAI-MOTHERHUB_STV-3
Shipment,MOTHERHUB_JAI-MOTHERHUB_STV-6.91819444444443,26.948928,75.761927,21.0895987,72.900005,MOTHERHUB_JAI,MOTHERHUB_STV,24906,39,24202,6.918194444,MOTHERHUB_JAI-MOTHERHUB_STV-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-6.70518055555587,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,24139,23,66334,6.705180556,MOTHERHUB_KOL-MOTHERHUB_AMD-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.3325694444442,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,40797,12,82992,11.33256944,MOTHERHUB_KOL-MOTHERHUB_AMD-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-6.70518055555587,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,24139,30,66334,6.705180556,MOTHERHUB_KOL-MOTHERHUB_AMD-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.3325694444442,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,40797,14,82992,11.33256944,MOTHERHUB_KOL-MOTHERHUB_AMD-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-6.70547222222254,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,24140,23,66334,6.705472222,MOTHERHUB_KOL-MOTHERHUB_AMD-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.3328611111109,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,40798,10,82992,11.33286111,MOTHERHUB_KOL-MOTHERHUB_AMD-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-6.70518055555587,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,24139,24,66334,6.705180556,MOTHERHUB_KOL-MOTHERHUB_AMD-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.3325694444442,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,40797,14,82992,11.33256944,MOTHERHUB_KOL-MOTHERHUB_AMD-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-6.41701388888921,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,23101,23,66334,6.417013889,MOTHERHUB_KOL-MOTHERHUB_AMD-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.0444027777776,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,39760,8,82992,11.04440278,MOTHERHUB_KOL-MOTHERHUB_AMD-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-11.2061805555559,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,40342,116,66334,11.20618056,MOTHERHUB_KOL-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_AMD-15.8335694444442,22.708183,88.28565,22.8978044,72.5902141,MOTHERHUB_KOL,MOTHERHUB_AMD,57001,63,82992,15.83356944,MOTHERHUB_KOL-MOTHERHUB_AMD-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-2.16361111111145,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,7789,9,35835,2.163611111,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-10.9373472222219,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,39374,9,67421,10.93734722,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.1358611111105,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,47289,23,75335,13.13586111,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9836527777779,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,50341,15,78387,13.98365278,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-14.7472638888891,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,53090,103,81136,14.74726389,MOTHERHUB_KOL-MOTHERHUB_BIL-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-2.72652777777812,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,9816,9,35835,2.726527778,MOTHERHUB_KOL-MOTHERHUB_BIL-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-11.5002638888885,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,41401,9,67421,11.50026389,MOTHERHUB_KOL-MOTHERHUB_BIL-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.6987777777772,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,49316,25,75335,13.69877778,MOTHERHUB_KOL-MOTHERHUB_BIL-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-14.5465694444446,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,52368,15,78387,14.54656944,MOTHERHUB_KOL-MOTHERHUB_BIL-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-15.3101805555558,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,55117,129,81136,15.31018056,MOTHERHUB_KOL-MOTHERHUB_BIL-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-2.72740277777812,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,9819,9,35835,2.727402778,MOTHERHUB_KOL-MOTHERHUB_BIL-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-11.5011388888885,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,41404,9,67421,11.50113889,MOTHERHUB_KOL-MOTHERHUB_BIL-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.6996527777772,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,49319,22,75335,13.69965278,MOTHERHUB_KOL-MOTHERHUB_BIL-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-14.5474444444446,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,52371,15,78387,14.54744444,MOTHERHUB_KOL-MOTHERHUB_BIL-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-15.3110555555558,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,55120,73,81136,15.31105556,MOTHERHUB_KOL-MOTHERHUB_BIL-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-2.72740277777812,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,9819,9,35835,2.727402778,MOTHERHUB_KOL-MOTHERHUB_BIL-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-11.5011388888885,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,41404,9,67421,11.50113889,MOTHERHUB_KOL-MOTHERHUB_BIL-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.6996527777772,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,49319,25,75335,13.69965278,MOTHERHUB_KOL-MOTHERHUB_BIL-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-14.5474444444446,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,52371,15,78387,14.54744444,MOTHERHUB_KOL-MOTHERHUB_BIL-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-15.3110555555558,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,55120,107,81136,15.31105556,MOTHERHUB_KOL-MOTHERHUB_BIL-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-1.56569444444479,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,5637,9,35835,1.565694444,MOTHERHUB_KOL-MOTHERHUB_BIL-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-10.3394305555552,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,37222,9,67421,10.33943056,MOTHERHUB_KOL-MOTHERHUB_BIL-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-12.5379444444439,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,45137,22,75335,12.53794444,MOTHERHUB_KOL-MOTHERHUB_BIL-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-13.3857361111112,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,48189,15,78387,13.38573611,MOTHERHUB_KOL-MOTHERHUB_BIL-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-14.1493472222224,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,50938,115,81136,14.14934722,MOTHERHUB_KOL-MOTHERHUB_BIL-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-4.19331944444479,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,15096,68,35835,4.193319444,MOTHERHUB_KOL-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-12.9670555555552,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,46681,45,67421,12.96705556,MOTHERHUB_KOL-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-15.1655694444439,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,54596,121,75335,15.16556944,MOTHERHUB_KOL-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-16.0133611111112,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,57648,134,78387,16.01336111,MOTHERHUB_KOL-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BIL-16.7769722222225,22.708183,88.28565,19.2374987,73.0362352,MOTHERHUB_KOL,MOTHERHUB_BIL,60397,395,81136,16.77697222,MOTHERHUB_KOL-MOTHERHUB_BIL-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-1.55997222222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,5616,104,44596,1.559972222,MOTHERHUB_KOL-MOTHERHUB_BLR-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-3.42163888888901,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,12318,2,51298,3.421638889,MOTHERHUB_KOL-MOTHERHUB_BLR-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-4.22549999999955,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,15212,12,54192,4.2255,MOTHERHUB_KOL-MOTHERHUB_BLR-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-11.9110555555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,42880,92,81860,11.91105556,MOTHERHUB_KOL-MOTHERHUB_BLR-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-22.3728750000008,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,80542,12,33122,22.372875,MOTHERHUB_KOL-MOTHERHUB_BLR-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-5.03512500000081,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,18126,12,33122,5.035125,MOTHERHUB_KOL-MOTHERHUB_BLR-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-8.22222222222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,29600,104,44596,8.222222222,MOTHERHUB_KOL-MOTHERHUB_BLR-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.083888888889,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,36302,2,51298,10.08388889,MOTHERHUB_KOL-MOTHERHUB_BLR-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.8877499999995,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,39196,18,54192,10.88775,MOTHERHUB_KOL-MOTHERHUB_BLR-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-18.5733055555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,66864,91,81860,18.57330556,MOTHERHUB_KOL-MOTHERHUB_BLR-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-5.0351250000008,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,18126,12,33122,5.035125,MOTHERHUB_KOL-MOTHERHUB_BLR-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-8.22222222222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,29600,73,44596,8.222222222,MOTHERHUB_KOL-MOTHERHUB_BLR-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.083888888889,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,36302,2,51298,10.08388889,MOTHERHUB_KOL-MOTHERHUB_BLR-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.8877499999995,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,39196,9,54192,10.88775,MOTHERHUB_KOL-MOTHERHUB_BLR-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-18.5733055555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,66864,52,81860,18.57330556,MOTHERHUB_KOL-MOTHERHUB_BLR-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-5.0351250000008,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,18126,12,33122,5.035125,MOTHERHUB_KOL-MOTHERHUB_BLR-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-8.22222222222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,29600,80,44596,8.222222222,MOTHERHUB_KOL-MOTHERHUB_BLR-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.083888888889,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,36302,2,51298,10.08388889,MOTHERHUB_KOL-MOTHERHUB_BLR-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.8877499999995,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,39196,14,54192,10.88775,MOTHERHUB_KOL-MOTHERHUB_BLR-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-18.5733055555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,66864,80,81860,18.57330556,MOTHERHUB_KOL-MOTHERHUB_BLR-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-5.4551250000008,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,19638,12,33122,5.455125,MOTHERHUB_KOL-MOTHERHUB_BLR-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-8.64222222222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,31112,69,44596,8.642222222,MOTHERHUB_KOL-MOTHERHUB_BLR-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-10.503888888889,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,37814,2,51298,10.50388889,MOTHERHUB_KOL-MOTHERHUB_BLR-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-11.3077499999995,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,40708,9,54192,11.30775,MOTHERHUB_KOL-MOTHERHUB_BLR-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-18.9933055555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,68376,60,81860,18.99330556,MOTHERHUB_KOL-MOTHERHUB_BLR-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-1.28084722222187,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,4611,590,44596,1.280847222,MOTHERHUB_KOL-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-3.142513888889,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,11313,26,51298,3.142513889,MOTHERHUB_KOL-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-3.94637499999954,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,14207,84,54192,3.946375,MOTHERHUB_KOL-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-11.6319305555556,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,41875,597,81860,11.63193056,MOTHERHUB_KOL-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_BLR-22.0937500000008,22.708183,88.28565,12.9842798,77.8242648,MOTHERHUB_KOL,MOTHERHUB_BLR,79538,143,33122,22.09375,MOTHERHUB_KOL-MOTHERHUB_BLR-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-9.99730555555519,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,35990,4,44596,9.997305556,MOTHERHUB_KOL-MOTHERHUB_CHN-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-21.2043888888893,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,76336,20,84941,21.20438889,MOTHERHUB_KOL-MOTHERHUB_CHN-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-5.70151388888934,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,20525,23,84941,5.701513889,MOTHERHUB_KOL-MOTHERHUB_CHN-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-18.4944305555552,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,66580,2,44596,18.49443056,MOTHERHUB_KOL-MOTHERHUB_CHN-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-5.70151388888934,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,20525,16,84941,5.701513889,MOTHERHUB_KOL-MOTHERHUB_CHN-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-18.4944305555552,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,66580,2,44596,18.49443056,MOTHERHUB_KOL-MOTHERHUB_CHN-19.6308333333333
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-5.70151388888934,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,20525,19,84941,5.701513889,MOTHERHUB_KOL-MOTHERHUB_CHN-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-18.4944305555552,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,66580,2,44596,18.49443056,MOTHERHUB_KOL-MOTHERHUB_CHN-20.0286111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-5.70151388888934,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,20525,15,84941,5.701513889,MOTHERHUB_KOL-MOTHERHUB_CHN-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-18.4944305555552,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,66580,1,44596,18.49443056,MOTHERHUB_KOL-MOTHERHUB_CHN-21.2561111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-5.70151388888935,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,20525,220,84941,5.701513889,MOTHERHUB_KOL-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_CHN-18.4944305555552,22.708183,88.28565,13.04591,80.067723,MOTHERHUB_KOL,MOTHERHUB_CHN,66580,15,44596,18.49443056,MOTHERHUB_KOL-MOTHERHUB_CHN-3
Shipment,MOTHERHUB_KOL-MOTHERHUB_JAI-7.81852777777801,22.708183,88.28565,26.948928,75.761927,MOTHERHUB_KOL,MOTHERHUB_JAI,28147,19,2731,7.818527778,MOTHERHUB_KOL-MOTHERHUB_JAI-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_JAI-9.11043055555531,22.708183,88.28565,26.948928,75.761927,MOTHERHUB_KOL,MOTHERHUB_JAI,32798,29,7382,9.110430556,MOTHERHUB_KOL-MOTHERHUB_JAI-13.9855555555556
Shipment,MOTHERHUB_KOL-MOTHERHUB_JAI-7.81852777777801,22.708183,88.28565,26.948928,75.761927,MOTHERHUB_KOL,MOTHERHUB_JAI,28147,20,2731,7.818527778,MOTHERHUB_KOL-MOTHERHUB_JAI-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_JAI-9.11043055555531,22.708183,88.28565,26.948928,75.761927,MOTHERHUB_KOL,MOTHERHUB_JAI,32798,62,7382,9.110430556,MOTHERHUB_KOL-MOTHERHUB_JAI-17.9336111111111
Shipment,MOTHERHUB_KOL-MOTHERHUB_JAI-7.81881944444469,22.708183,88.28565,26.948928,75.761927,MOTHERHUB_KOL,MOTHERHUB_JAI,28148,19,2731,7.818819444,MOTHERHUB_KOL-MOTHERHUB_JAI-19.6308333333333
