vehicleType,vehicleId,src_lat,src_long,vehicletype,Capacity
truck,44741-MotherHub_PTD-TATA-ACE,28.303142,76.82796,TATA-ACE,769
truck,44742-MotherHub_PTI-TATA-ACE,28.294166,76.855804,TATA-ACE,769
truck,44743-MotherHub_PUNE-TATA-ACE,18.6087917,73.7268817,TATA-ACE,769
truck,44744-MotherHub_PZH-TATA-ACE,13.378015,80.117251,TATA-ACE,769
truck,44745-MotherHub_RAI-TATA-ACE,22.056106,82.171855,TATA-ACE,769
truck,44746-MotherHub_STV-TATA-ACE,21.0895987,72.900005,TATA-ACE,769
truck,44747-MotherHub_WTF-TATA-ACE,12.9875238,77.8022383,TATA-ACE,769
truck,44748-MotherHub_ABL-TATA-ACE,30.396612,76.8116,TATA-ACE,769
truck,44749-MotherHub_AMD-TATA-ACE,22.8978044,72.5902141,TATA-ACE,769
truck,44750-MotherHub_BAM-TATA-ACE,28.545321,77.02914,TATA-ACE,769
truck,44751-MotherHub_BBI-TATA-ACE,20.295471,85.84707,TATA-ACE,769
truck,44752-MotherHub_BHI-TATA-ACE,19.2374896,73.0361464,TATA-ACE,769
truck,44753-MotherHub_BIL-TATA-ACE,19.2374987,73.0362352,TATA-ACE,769
truck,44754-MotherHub_BLP-TATA-ACE,28.294166,76.855804,TATA-ACE,769
truck,44755-MotherHub_BLR-TATA-ACE,12.9842798,77.8242648,TATA-ACE,769
truck,44756-MotherHub_BNO-TATA-ACE,28.544563,77.031259,TATA-ACE,769
truck,44757-MotherHub_CHN-TATA-ACE,13.04591,80.067723,TATA-ACE,769
truck,44758-MotherHub_DEL-TATA-ACE,28.52497,77.290408,TATA-ACE,769
truck,44759-MotherHub_DKN-TATA-ACE,22.739951,88.317675,TATA-ACE,769
truck,44760-MotherHub_IDR-TATA-ACE,22.777113,75.9021171,TATA-ACE,769
truck,44761-MotherHub_IXR-TATA-ACE,23.352715,85.343538,TATA-ACE,769
truck,44762-MotherHub_JAI-TATA-ACE,26.948928,75.761927,TATA-ACE,769
truck,44763-Motherhub_JIG-TATA-ACE,12.7831062,77.6446188,TATA-ACE,769
truck,44764-MotherHub_KNG-TATA-ACE,13.0608816,77.743673,TATA-ACE,769
truck,44765-MotherHub_KOL-TATA-ACE,22.708183,88.28565,TATA-ACE,769
truck,44766-MotherHub_LKO-TATA-ACE,26.755912,80.910939,TATA-ACE,769
truck,44767-MotherHub_MED-TATA-ACE,17.580519,78.469527,TATA-ACE,769
truck,44768-MotherHub_MUM-TATA-ACE,19.1170238,72.8580558,TATA-ACE,769
truck,44769-MotherHub_PAT-TATA-ACE,25.587197,85.185842,TATA-ACE,769
truck,44770-MotherHub_PTD-TATA-ACE,28.303142,76.82796,TATA-ACE,769
truck,44771-MotherHub_PTI-TATA-ACE,28.294166,76.855804,TATA-ACE,769
truck,44772-MotherHub_PUNE-TATA-ACE,18.6087917,73.7268817,TATA-ACE,769
truck,44773-MotherHub_PZH-TATA-ACE,13.378015,80.117251,TATA-ACE,769
truck,44774-MotherHub_RAI-TATA-ACE,22.056106,82.171855,TATA-ACE,769
truck,44775-MotherHub_STV-TATA-ACE,21.0895987,72.900005,TATA-ACE,769
truck,44776-MotherHub_WTF-TATA-ACE,12.9875238,77.8022383,TATA-ACE,769
truck,44777-MotherHub_ABL-407,30.396612,76.8116,407,2050
truck,44778-MotherHub_AMD-407,22.8978044,72.5902141,407,2050
truck,44779-MotherHub_BAM-407,28.545321,77.02914,407,2050
truck,44780-MotherHub_BBI-407,20.295471,85.84707,407,2050
truck,44781-MotherHub_BHI-407,19.2374896,73.0361464,407,2050
truck,44782-MotherHub_BIL-407,19.2374987,73.0362352,407,2050
truck,44783-MotherHub_BLP-407,28.294166,76.855804,407,2050
truck,44784-MotherHub_BLR-407,12.9842798,77.8242648,407,2050
truck,44785-MotherHub_BNO-407,28.544563,77.031259,407,2050
truck,44786-MotherHub_CHN-407,13.04591,80.067723,407,2050
truck,44787-MotherHub_DEL-407,28.52497,77.290408,407,2050
truck,44788-MotherHub_DKN-407,22.739951,88.317675,407,2050
truck,44789-MotherHub_IDR-407,22.777113,75.9021171,407,2050
truck,44790-MotherHub_IXR-407,23.352715,85.343538,407,2050
truck,44791-MotherHub_JAI-407,26.948928,75.761927,407,2050
truck,44792-Motherhub_JIG-407,12.7831062,77.6446188,407,2050
truck,44793-MotherHub_KNG-407,13.0608816,77.743673,407,2050
truck,44794-MotherHub_KOL-407,22.708183,88.28565,407,2050
truck,44795-MotherHub_LKO-407,26.755912,80.910939,407,2050
truck,44796-MotherHub_MED-407,17.580519,78.469527,407,2050
truck,44797-MotherHub_MUM-407,19.1170238,72.8580558,407,2050
truck,44798-MotherHub_PAT-407,25.587197,85.185842,407,2050
truck,44799-MotherHub_PTD-407,28.303142,76.82796,407,2050
truck,44800-MotherHub_PTI-407,28.294166,76.855804,407,2050
truck,44801-MotherHub_PUNE-407,18.6087917,73.7268817,407,2050
truck,44802-MotherHub_PZH-407,13.378015,80.117251,407,2050
truck,44803-MotherHub_RAI-407,22.056106,82.171855,407,2050
truck,44804-MotherHub_STV-407,21.0895987,72.900005,407,2050
truck,44805-MotherHub_WTF-407,12.9875238,77.8022383,407,2050
truck,44806-MotherHub_ABL-407,30.396612,76.8116,407,2050
truck,44807-MotherHub_AMD-407,22.8978044,72.5902141,407,2050
truck,44808-MotherHub_BAM-407,28.545321,77.02914,407,2050
truck,44809-MotherHub_BBI-407,20.295471,85.84707,407,2050
truck,44810-MotherHub_BHI-407,19.2374896,73.0361464,407,2050
truck,44811-MotherHub_BIL-407,19.2374987,73.0362352,407,2050
truck,44812-MotherHub_BLP-407,28.294166,76.855804,407,2050
truck,44813-MotherHub_BLR-407,12.9842798,77.8242648,407,2050
truck,44814-MotherHub_BNO-407,28.544563,77.031259,407,2050
truck,44815-MotherHub_CHN-407,13.04591,80.067723,407,2050
truck,44816-MotherHub_DEL-407,28.52497,77.290408,407,2050
truck,44817-MotherHub_DKN-407,22.739951,88.317675,407,2050
truck,44818-MotherHub_IDR-407,22.777113,75.9021171,407,2050
truck,44819-MotherHub_IXR-407,23.352715,85.343538,407,2050
truck,44820-MotherHub_JAI-407,26.948928,75.761927,407,2050
truck,44821-Motherhub_JIG-407,12.7831062,77.6446188,407,2050
truck,44822-MotherHub_KNG-407,13.0608816,77.743673,407,2050
truck,44823-MotherHub_KOL-407,22.708183,88.28565,407,2050
truck,44824-MotherHub_LKO-407,26.755912,80.910939,407,2050
truck,44825-MotherHub_MED-407,17.580519,78.469527,407,2050
truck,44826-MotherHub_MUM-407,19.1170238,72.8580558,407,2050
truck,44827-MotherHub_PAT-407,25.587197,85.185842,407,2050
truck,44828-MotherHub_PTD-407,28.303142,76.82796,407,2050
truck,44829-MotherHub_PTI-407,28.294166,76.855804,407,2050
truck,44830-MotherHub_PUNE-407,18.6087917,73.7268817,407,2050
truck,44831-MotherHub_PZH-407,13.378015,80.117251,407,2050
truck,44832-MotherHub_RAI-407,22.056106,82.171855,407,2050
truck,44833-MotherHub_STV-407,21.0895987,72.900005,407,2050
truck,44834-MotherHub_WTF-407,12.9875238,77.8022383,407,2050
truck,44835-MotherHub_ABL-709,30.396612,76.8116,709,2769
truck,44836-MotherHub_AMD-709,22.8978044,72.5902141,709,2769
truck,44837-MotherHub_BAM-709,28.545321,77.02914,709,2769
truck,44838-MotherHub_BBI-709,20.295471,85.84707,709,2769
truck,44839-MotherHub_BHI-709,19.2374896,73.0361464,709,2769
truck,44840-MotherHub_BIL-709,19.2374987,73.0362352,709,2769
truck,44841-MotherHub_BLP-709,28.294166,76.855804,709,2769
truck,44842-MotherHub_BLR-709,12.9842798,77.8242648,709,2769
truck,44843-MotherHub_BNO-709,28.544563,77.031259,709,2769
truck,44844-MotherHub_CHN-709,13.04591,80.067723,709,2769
truck,44845-MotherHub_DEL-709,28.52497,77.290408,709,2769
truck,44846-MotherHub_DKN-709,22.739951,88.317675,709,2769
truck,44847-MotherHub_IDR-709,22.777113,75.9021171,709,2769
truck,44848-MotherHub_IXR-709,23.352715,85.343538,709,2769
truck,44849-MotherHub_JAI-709,26.948928,75.761927,709,2769
truck,44850-Motherhub_JIG-709,12.7831062,77.6446188,709,2769
truck,44851-MotherHub_KNG-709,13.0608816,77.743673,709,2769
truck,44852-MotherHub_KOL-709,22.708183,88.28565,709,2769
truck,44853-MotherHub_LKO-709,26.755912,80.910939,709,2769
truck,44854-MotherHub_MED-709,17.580519,78.469527,709,2769
truck,44855-MotherHub_MUM-709,19.1170238,72.8580558,709,2769
truck,44856-MotherHub_PAT-709,25.587197,85.185842,709,2769
truck,44857-MotherHub_PTD-709,28.303142,76.82796,709,2769
truck,44858-MotherHub_PTI-709,28.294166,76.855804,709,2769
truck,44859-MotherHub_PUNE-709,18.6087917,73.7268817,709,2769
truck,44860-MotherHub_PZH-709,13.378015,80.117251,709,2769
truck,44861-MotherHub_RAI-709,22.056106,82.171855,709,2769
truck,44862-MotherHub_STV-709,21.0895987,72.900005,709,2769
truck,44863-MotherHub_WTF-709,12.9875238,77.8022383,709,2769
truck,44864-MotherHub_ABL-709,30.396612,76.8116,709,2769
truck,44865-MotherHub_AMD-709,22.8978044,72.5902141,709,2769
truck,44866-MotherHub_BAM-709,28.545321,77.02914,709,2769
truck,44867-MotherHub_BBI-709,20.295471,85.84707,709,2769
truck,44868-MotherHub_BHI-709,19.2374896,73.0361464,709,2769
truck,44869-MotherHub_BIL-709,19.2374987,73.0362352,709,2769
truck,44870-MotherHub_BLP-709,28.294166,76.855804,709,2769
truck,44871-MotherHub_BLR-709,12.9842798,77.8242648,709,2769
truck,44872-MotherHub_BNO-709,28.544563,77.031259,709,2769
truck,44873-MotherHub_CHN-709,13.04591,80.067723,709,2769
truck,44874-MotherHub_DEL-709,28.52497,77.290408,709,2769
truck,44875-MotherHub_DKN-709,22.739951,88.317675,709,2769
truck,44876-MotherHub_IDR-709,22.777113,75.9021171,709,2769
truck,44877-MotherHub_IXR-709,23.352715,85.343538,709,2769
truck,44878-MotherHub_JAI-709,26.948928,75.761927,709,2769
truck,44879-Motherhub_JIG-709,12.7831062,77.6446188,709,2769
truck,44880-MotherHub_KNG-709,13.0608816,77.743673,709,2769
truck,44881-MotherHub_KOL-709,22.708183,88.28565,709,2769
truck,44882-MotherHub_LKO-709,26.755912,80.910939,709,2769
truck,44883-MotherHub_MED-709,17.580519,78.469527,709,2769
truck,44884-MotherHub_MUM-709,19.1170238,72.8580558,709,2769
truck,44885-MotherHub_PAT-709,25.587197,85.185842,709,2769
truck,44886-MotherHub_PTD-709,28.303142,76.82796,709,2769
truck,44887-MotherHub_PTI-709,28.294166,76.855804,709,2769
truck,44888-MotherHub_PUNE-709,18.6087917,73.7268817,709,2769
truck,44889-MotherHub_PZH-709,13.378015,80.117251,709,2769
truck,44890-MotherHub_RAI-709,22.056106,82.171855,709,2769
truck,44891-MotherHub_STV-709,21.0895987,72.900005,709,2769
truck,44892-MotherHub_WTF-709,12.9875238,77.8022383,709,2769
truck,44893-MotherHub_ABL-909,30.396612,76.8116,909,3288
truck,44894-MotherHub_AMD-909,22.8978044,72.5902141,909,3288
truck,44895-MotherHub_BAM-909,28.545321,77.02914,909,3288
truck,44896-MotherHub_BBI-909,20.295471,85.84707,909,3288
truck,44897-MotherHub_BHI-909,19.2374896,73.0361464,909,3288
truck,44898-MotherHub_BIL-909,19.2374987,73.0362352,909,3288
truck,44899-MotherHub_BLP-909,28.294166,76.855804,909,3288
truck,44900-MotherHub_BLR-909,12.9842798,77.8242648,909,3288
truck,44901-MotherHub_BNO-909,28.544563,77.031259,909,3288
truck,44902-MotherHub_CHN-909,13.04591,80.067723,909,3288
truck,44903-MotherHub_DEL-909,28.52497,77.290408,909,3288
truck,44904-MotherHub_DKN-909,22.739951,88.317675,909,3288
truck,44905-MotherHub_IDR-909,22.777113,75.9021171,909,3288
truck,44906-MotherHub_IXR-909,23.352715,85.343538,909,3288
truck,44907-MotherHub_JAI-909,26.948928,75.761927,909,3288
truck,44908-Motherhub_JIG-909,12.7831062,77.6446188,909,3288
truck,44909-MotherHub_KNG-909,13.0608816,77.743673,909,3288
truck,44910-MotherHub_KOL-909,22.708183,88.28565,909,3288
truck,44911-MotherHub_LKO-909,26.755912,80.910939,909,3288
truck,44912-MotherHub_MED-909,17.580519,78.469527,909,3288
truck,44913-MotherHub_MUM-909,19.1170238,72.8580558,909,3288
truck,44914-MotherHub_PAT-909,25.587197,85.185842,909,3288
truck,44915-MotherHub_PTD-909,28.303142,76.82796,909,3288
truck,44916-MotherHub_PTI-909,28.294166,76.855804,909,3288
truck,44917-MotherHub_PUNE-909,18.6087917,73.7268817,909,3288
truck,44918-MotherHub_PZH-909,13.378015,80.117251,909,3288
truck,44919-MotherHub_RAI-909,22.056106,82.171855,909,3288
truck,44920-MotherHub_STV-909,21.0895987,72.900005,909,3288
truck,44921-MotherHub_WTF-909,12.9875238,77.8022383,909,3288
truck,44922-MotherHub_ABL-909,30.396612,76.8116,909,3288
truck,44923-MotherHub_AMD-909,22.8978044,72.5902141,909,3288
truck,44924-MotherHub_BAM-909,28.545321,77.02914,909,3288
truck,44925-MotherHub_BBI-909,20.295471,85.84707,909,3288
truck,44926-MotherHub_BHI-909,19.2374896,73.0361464,909,3288
truck,44927-MotherHub_BIL-909,19.2374987,73.0362352,909,3288
truck,44928-MotherHub_BLP-909,28.294166,76.855804,909,3288
truck,44929-MotherHub_BLR-909,12.9842798,77.8242648,909,3288
truck,44930-MotherHub_BNO-909,28.544563,77.031259,909,3288
truck,44931-MotherHub_CHN-909,13.04591,80.067723,909,3288
truck,44932-MotherHub_DEL-909,28.52497,77.290408,909,3288
truck,44933-MotherHub_DKN-909,22.739951,88.317675,909,3288
truck,44934-MotherHub_IDR-909,22.777113,75.9021171,909,3288
truck,44935-MotherHub_IXR-909,23.352715,85.343538,909,3288
truck,44936-MotherHub_JAI-909,26.948928,75.761927,909,3288
truck,44937-Motherhub_JIG-909,12.7831062,77.6446188,909,3288
truck,44938-MotherHub_KNG-909,13.0608816,77.743673,909,3288
truck,44939-MotherHub_KOL-909,22.708183,88.28565,909,3288
truck,44940-MotherHub_LKO-909,26.755912,80.910939,909,3288
truck,44941-MotherHub_MED-909,17.580519,78.469527,909,3288
truck,44942-MotherHub_MUM-909,19.1170238,72.8580558,909,3288
truck,44943-MotherHub_PAT-909,25.587197,85.185842,909,3288
truck,44944-MotherHub_PTD-909,28.303142,76.82796,909,3288
truck,44945-MotherHub_PTI-909,28.294166,76.855804,909,3288
truck,44946-MotherHub_PUNE-909,18.6087917,73.7268817,909,3288
truck,44947-MotherHub_PZH-909,13.378015,80.117251,909,3288
truck,44948-MotherHub_RAI-909,22.056106,82.171855,909,3288
truck,44949-MotherHub_STV-909,21.0895987,72.900005,909,3288
truck,44950-MotherHub_WTF-909,12.9875238,77.8022383,909,3288
truck,44951-MotherHub_ABL-1109,30.396612,76.8116,1109,3938
truck,44952-MotherHub_AMD-1109,22.8978044,72.5902141,1109,3938
truck,44953-MotherHub_BAM-1109,28.545321,77.02914,1109,3938
truck,44954-MotherHub_BBI-1109,20.295471,85.84707,1109,3938
truck,44955-MotherHub_BHI-1109,19.2374896,73.0361464,1109,3938
truck,44956-MotherHub_BIL-1109,19.2374987,73.0362352,1109,3938
truck,44957-MotherHub_BLP-1109,28.294166,76.855804,1109,3938
truck,44958-MotherHub_BLR-1109,12.9842798,77.8242648,1109,3938
truck,44959-MotherHub_BNO-1109,28.544563,77.031259,1109,3938
truck,44960-MotherHub_CHN-1109,13.04591,80.067723,1109,3938
truck,44961-MotherHub_DEL-1109,28.52497,77.290408,1109,3938
truck,44962-MotherHub_DKN-1109,22.739951,88.317675,1109,3938
truck,44963-MotherHub_IDR-1109,22.777113,75.9021171,1109,3938
truck,44964-MotherHub_IXR-1109,23.352715,85.343538,1109,3938
truck,44965-MotherHub_JAI-1109,26.948928,75.761927,1109,3938
truck,44966-Motherhub_JIG-1109,12.7831062,77.6446188,1109,3938
truck,44967-MotherHub_KNG-1109,13.0608816,77.743673,1109,3938
truck,44968-MotherHub_KOL-1109,22.708183,88.28565,1109,3938
truck,44969-MotherHub_LKO-1109,26.755912,80.910939,1109,3938
truck,44970-MotherHub_MED-1109,17.580519,78.469527,1109,3938
truck,44971-MotherHub_MUM-1109,19.1170238,72.8580558,1109,3938
truck,44972-MotherHub_PAT-1109,25.587197,85.185842,1109,3938
truck,44973-MotherHub_PTD-1109,28.303142,76.82796,1109,3938
truck,44974-MotherHub_PTI-1109,28.294166,76.855804,1109,3938
truck,44975-MotherHub_PUNE-1109,18.6087917,73.7268817,1109,3938
truck,44976-MotherHub_PZH-1109,13.378015,80.117251,1109,3938
truck,44977-MotherHub_RAI-1109,22.056106,82.171855,1109,3938
truck,44978-MotherHub_STV-1109,21.0895987,72.900005,1109,3938
truck,44979-MotherHub_WTF-1109,12.9875238,77.8022383,1109,3938
truck,44980-MotherHub_ABL-1109,30.396612,76.8116,1109,3938
truck,44981-MotherHub_AMD-1109,22.8978044,72.5902141,1109,3938
truck,44982-MotherHub_BAM-1109,28.545321,77.02914,1109,3938
truck,44983-MotherHub_BBI-1109,20.295471,85.84707,1109,3938
truck,44984-MotherHub_BHI-1109,19.2374896,73.0361464,1109,3938
truck,44985-MotherHub_BIL-1109,19.2374987,73.0362352,1109,3938
truck,44986-MotherHub_BLP-1109,28.294166,76.855804,1109,3938
truck,44987-MotherHub_BLR-1109,12.9842798,77.8242648,1109,3938
truck,44988-MotherHub_BNO-1109,28.544563,77.031259,1109,3938
truck,44989-MotherHub_CHN-1109,13.04591,80.067723,1109,3938
truck,44990-MotherHub_DEL-1109,28.52497,77.290408,1109,3938
truck,44991-MotherHub_DKN-1109,22.739951,88.317675,1109,3938
truck,44992-MotherHub_IDR-1109,22.777113,75.9021171,1109,3938
truck,44993-MotherHub_IXR-1109,23.352715,85.343538,1109,3938
truck,44994-MotherHub_JAI-1109,26.948928,75.761927,1109,3938
truck,44995-Motherhub_JIG-1109,12.7831062,77.6446188,1109,3938
truck,44996-MotherHub_KNG-1109,13.0608816,77.743673,1109,3938
truck,44997-MotherHub_KOL-1109,22.708183,88.28565,1109,3938
truck,44998-MotherHub_LKO-1109,26.755912,80.910939,1109,3938
truck,44999-MotherHub_MED-1109,17.580519,78.469527,1109,3938
truck,45000-MotherHub_MUM-1109,19.1170238,72.8580558,1109,3938
truck,45001-MotherHub_PAT-1109,25.587197,85.185842,1109,3938
truck,45002-MotherHub_PTD-1109,28.303142,76.82796,1109,3938
truck,45003-MotherHub_PTI-1109,28.294166,76.855804,1109,3938
truck,45004-MotherHub_PUNE-1109,18.6087917,73.7268817,1109,3938
truck,45005-MotherHub_PZH-1109,13.378015,80.117251,1109,3938
truck,45006-MotherHub_RAI-1109,22.056106,82.171855,1109,3938
truck,45007-MotherHub_STV-1109,21.0895987,72.900005,1109,3938
truck,45008-MotherHub_WTF-1109,12.9875238,77.8022383,1109,3938
truck,45009-MotherHub_ABL-22,30.396612,76.8116,22,4332
truck,45010-MotherHub_AMD-22,22.8978044,72.5902141,22,4332
truck,45011-MotherHub_BAM-22,28.545321,77.02914,22,4332
truck,45012-MotherHub_BBI-22,20.295471,85.84707,22,4332
truck,45013-MotherHub_BHI-22,19.2374896,73.0361464,22,4332
truck,45014-MotherHub_BIL-22,19.2374987,73.0362352,22,4332
truck,45015-MotherHub_BLP-22,28.294166,76.855804,22,4332
truck,45016-MotherHub_BLR-22,12.9842798,77.8242648,22,4332
truck,45017-MotherHub_BNO-22,28.544563,77.031259,22,4332
truck,45018-MotherHub_CHN-22,13.04591,80.067723,22,4332
truck,45019-MotherHub_DEL-22,28.52497,77.290408,22,4332
truck,45020-MotherHub_DKN-22,22.739951,88.317675,22,4332
truck,45021-MotherHub_IDR-22,22.777113,75.9021171,22,4332
truck,45022-MotherHub_IXR-22,23.352715,85.343538,22,4332
truck,45023-MotherHub_JAI-22,26.948928,75.761927,22,4332
truck,45024-Motherhub_JIG-22,12.7831062,77.6446188,22,4332
truck,45025-MotherHub_KNG-22,13.0608816,77.743673,22,4332
truck,45026-MotherHub_KOL-22,22.708183,88.28565,22,4332
truck,45027-MotherHub_LKO-22,26.755912,80.910939,22,4332
truck,45028-MotherHub_MED-22,17.580519,78.469527,22,4332
truck,45029-MotherHub_MUM-22,19.1170238,72.8580558,22,4332
truck,45030-MotherHub_PAT-22,25.587197,85.185842,22,4332
truck,45031-MotherHub_PTD-22,28.303142,76.82796,22,4332
truck,45032-MotherHub_PTI-22,28.294166,76.855804,22,4332
truck,45033-MotherHub_PUNE-22,18.6087917,73.7268817,22,4332
truck,45034-MotherHub_PZH-22,13.378015,80.117251,22,4332
truck,45035-MotherHub_RAI-22,22.056106,82.171855,22,4332
truck,45036-MotherHub_STV-22,21.0895987,72.900005,22,4332
truck,45037-MotherHub_WTF-22,12.9875238,77.8022383,22,4332
truck,45038-MotherHub_ABL-22,30.396612,76.8116,22,4332
truck,45039-MotherHub_AMD-22,22.8978044,72.5902141,22,4332
truck,45040-MotherHub_BAM-22,28.545321,77.02914,22,4332
truck,45041-MotherHub_BBI-22,20.295471,85.84707,22,4332
truck,45042-MotherHub_BHI-22,19.2374896,73.0361464,22,4332
truck,45043-MotherHub_BIL-22,19.2374987,73.0362352,22,4332
truck,45044-MotherHub_BLP-22,28.294166,76.855804,22,4332
truck,45045-MotherHub_BLR-22,12.9842798,77.8242648,22,4332
truck,45046-MotherHub_BNO-22,28.544563,77.031259,22,4332
truck,45047-MotherHub_CHN-22,13.04591,80.067723,22,4332
truck,45048-MotherHub_DEL-22,28.52497,77.290408,22,4332
truck,45049-MotherHub_DKN-22,22.739951,88.317675,22,4332
truck,45050-MotherHub_IDR-22,22.777113,75.9021171,22,4332
truck,45051-MotherHub_IXR-22,23.352715,85.343538,22,4332
truck,45052-MotherHub_JAI-22,26.948928,75.761927,22,4332
truck,45053-Motherhub_JIG-22,12.7831062,77.6446188,22,4332
truck,45054-MotherHub_KNG-22,13.0608816,77.743673,22,4332
truck,45055-MotherHub_KOL-22,22.708183,88.28565,22,4332
truck,45056-MotherHub_LKO-22,26.755912,80.910939,22,4332
truck,45057-MotherHub_MED-22,17.580519,78.469527,22,4332
truck,45058-MotherHub_MUM-22,19.1170238,72.8580558,22,4332
truck,45059-MotherHub_PAT-22,25.587197,85.185842,22,4332
truck,45060-MotherHub_PTD-22,28.303142,76.82796,22,4332
truck,45061-MotherHub_PTI-22,28.294166,76.855804,22,4332
truck,45062-MotherHub_PUNE-22,18.6087917,73.7268817,22,4332
truck,45063-MotherHub_PZH-22,13.378015,80.117251,22,4332
truck,45064-MotherHub_RAI-22,22.056106,82.171855,22,4332
truck,45065-MotherHub_STV-22,21.0895987,72.900005,22,4332
truck,45066-MotherHub_WTF-22,12.9875238,77.8022383,22,4332
truck,45067-MotherHub_ABL-24,30.396612,76.8116,24,4726
truck,45068-MotherHub_AMD-24,22.8978044,72.5902141,24,4726
truck,45069-MotherHub_BAM-24,28.545321,77.02914,24,4726
truck,45070-MotherHub_BBI-24,20.295471,85.84707,24,4726
truck,45071-MotherHub_BHI-24,19.2374896,73.0361464,24,4726
truck,45072-MotherHub_BIL-24,19.2374987,73.0362352,24,4726
truck,45073-MotherHub_BLP-24,28.294166,76.855804,24,4726
truck,45074-MotherHub_BLR-24,12.9842798,77.8242648,24,4726
truck,45075-MotherHub_BNO-24,28.544563,77.031259,24,4726
truck,45076-MotherHub_CHN-24,13.04591,80.067723,24,4726
truck,45077-MotherHub_DEL-24,28.52497,77.290408,24,4726
truck,45078-MotherHub_DKN-24,22.739951,88.317675,24,4726
truck,45079-MotherHub_IDR-24,22.777113,75.9021171,24,4726
truck,45080-MotherHub_IXR-24,23.352715,85.343538,24,4726
truck,45081-MotherHub_JAI-24,26.948928,75.761927,24,4726
truck,45082-Motherhub_JIG-24,12.7831062,77.6446188,24,4726
truck,45083-MotherHub_KNG-24,13.0608816,77.743673,24,4726
truck,45084-MotherHub_KOL-24,22.708183,88.28565,24,4726
truck,45085-MotherHub_LKO-24,26.755912,80.910939,24,4726
truck,45086-MotherHub_MED-24,17.580519,78.469527,24,4726
truck,45087-MotherHub_MUM-24,19.1170238,72.8580558,24,4726
truck,45088-MotherHub_PAT-24,25.587197,85.185842,24,4726
truck,45089-MotherHub_PTD-24,28.303142,76.82796,24,4726
truck,45090-MotherHub_PTI-24,28.294166,76.855804,24,4726
truck,45091-MotherHub_PUNE-24,18.6087917,73.7268817,24,4726
truck,45092-MotherHub_PZH-24,13.378015,80.117251,24,4726
truck,45093-MotherHub_RAI-24,22.056106,82.171855,24,4726
truck,45094-MotherHub_STV-24,21.0895987,72.900005,24,4726
truck,45095-MotherHub_WTF-24,12.9875238,77.8022383,24,4726
truck,45096-MotherHub_ABL-24,30.396612,76.8116,24,4726
truck,45097-MotherHub_AMD-24,22.8978044,72.5902141,24,4726
truck,45098-MotherHub_BAM-24,28.545321,77.02914,24,4726
truck,45099-MotherHub_BBI-24,20.295471,85.84707,24,4726
truck,45100-MotherHub_BHI-24,19.2374896,73.0361464,24,4726
truck,45101-MotherHub_BIL-24,19.2374987,73.0362352,24,4726
truck,45102-MotherHub_BLP-24,28.294166,76.855804,24,4726
truck,45103-MotherHub_BLR-24,12.9842798,77.8242648,24,4726
truck,45104-MotherHub_BNO-24,28.544563,77.031259,24,4726
truck,45105-MotherHub_CHN-24,13.04591,80.067723,24,4726
truck,45106-MotherHub_DEL-24,28.52497,77.290408,24,4726
truck,45107-MotherHub_DKN-24,22.739951,88.317675,24,4726
truck,45108-MotherHub_IDR-24,22.777113,75.9021171,24,4726
truck,45109-MotherHub_IXR-24,23.352715,85.343538,24,4726
truck,45110-MotherHub_JAI-24,26.948928,75.761927,24,4726
truck,45111-Motherhub_JIG-24,12.7831062,77.6446188,24,4726
truck,45112-MotherHub_KNG-24,13.0608816,77.743673,24,4726
truck,45113-MotherHub_KOL-24,22.708183,88.28565,24,4726
truck,45114-MotherHub_LKO-24,26.755912,80.910939,24,4726
truck,45115-MotherHub_MED-24,17.580519,78.469527,24,4726
truck,45116-MotherHub_MUM-24,19.1170238,72.8580558,24,4726
truck,45117-MotherHub_PAT-24,25.587197,85.185842,24,4726
truck,45118-MotherHub_PTD-24,28.303142,76.82796,24,4726
truck,45119-MotherHub_PTI-24,28.294166,76.855804,24,4726
truck,45120-MotherHub_PUNE-24,18.6087917,73.7268817,24,4726
truck,45121-MotherHub_PZH-24,13.378015,80.117251,24,4726
truck,45122-MotherHub_RAI-24,22.056106,82.171855,24,4726
truck,45123-MotherHub_STV-24,21.0895987,72.900005,24,4726
truck,45124-MotherHub_WTF-24,12.9875238,77.8022383,24,4726
truck,45125-MotherHub_ABL-28,30.396612,76.8116,28,5514
truck,45126-MotherHub_AMD-28,22.8978044,72.5902141,28,5514
truck,45127-MotherHub_BAM-28,28.545321,77.02914,28,5514
truck,45128-MotherHub_BBI-28,20.295471,85.84707,28,5514
truck,45129-MotherHub_BHI-28,19.2374896,73.0361464,28,5514
truck,45130-MotherHub_BIL-28,19.2374987,73.0362352,28,5514
truck,45131-MotherHub_BLP-28,28.294166,76.855804,28,5514
truck,45132-MotherHub_BLR-28,12.9842798,77.8242648,28,5514
truck,45133-MotherHub_BNO-28,28.544563,77.031259,28,5514
truck,45134-MotherHub_CHN-28,13.04591,80.067723,28,5514
truck,45135-MotherHub_DEL-28,28.52497,77.290408,28,5514
truck,45136-MotherHub_DKN-28,22.739951,88.317675,28,5514
truck,45137-MotherHub_IDR-28,22.777113,75.9021171,28,5514
truck,45138-MotherHub_IXR-28,23.352715,85.343538,28,5514
truck,45139-MotherHub_JAI-28,26.948928,75.761927,28,5514
truck,45140-Motherhub_JIG-28,12.7831062,77.6446188,28,5514
