Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,MotherHub_BHI-MotherHub_RAI,19.2374896,73.0361464,22.056106,82.171855,MotherHub_BHI,MotherHub_RAI,0,27,51617
Shipment,MotherHub_BHI-MotherHub_STV,19.2374896,73.0361464,21.0895987,72.900005,MotherHub_BHI,MotherHub_STV,0,76,5450
Shipment,MotherHub_BIL-CochinTCHub_KAM,19.2374987,73.0362352,10.0435449,76.3367287,MotherHub_BIL,CochinTCHub_KAM,0,138,1576
Shipment,MotherHub_BIL-MotherHub_AMD,19.2374987,73.0362352,22.8978044,72.5902141,MotherHub_BIL,MotherHub_AMD,0,152,1305
Shipment,MotherHub_BIL-MotherHub_BBI,19.2374987,73.0362352,20.295471,85.84707,MotherHub_BIL,MotherHub_BBI,0,82,1898
Shipment,MotherHub_BIL-MotherHub_BIL,19.2374987,73.0362352,19.2374987,73.0362352,MotherHub_BIL,MotherHub_BIL,0,114,1237
Shipment,MotherHub_BIL-MotherHub_BLR,19.2374987,73.0362352,12.9842798,77.8242648,MotherHub_BIL,MotherHub_BLR,0,570,1344
Shipment,MotherHub_BIL-MotherHub_BNO,19.2374987,73.0362352,28.544563,77.031259,MotherHub_BIL,MotherHub_BNO,0,240,1046
Shipment,MotherHub_BIL-MotherHub_CHN,19.2374987,73.0362352,13.04591,80.067723,MotherHub_BIL,MotherHub_CHN,0,134,1181
Shipment,MotherHub_BIL-MotherHub_CJB,19.2374987,73.0362352,11.0633423,77.0910944,MotherHub_BIL,MotherHub_CJB,0,47,1584
Shipment,MotherHub_BIL-MotherHub_GAU,19.2374987,73.0362352,26.043197,91.705232,MotherHub_BIL,MotherHub_GAU,0,120,1442
Shipment,MotherHub_BIL-MotherHub_GOA,19.2374987,73.0362352,15.3682554,73.946764,MotherHub_BIL,MotherHub_GOA,0,55,794
Shipment,MotherHub_BIL-MotherHub_IDR,19.2374987,73.0362352,22.777113,75.9021171,MotherHub_BIL,MotherHub_IDR,0,53,1795
Shipment,MotherHub_BIL-MotherHub_IXR,19.2374987,73.0362352,23.352715,85.343538,MotherHub_BIL,MotherHub_IXR,0,46,1617
Shipment,MotherHub_BIL-MotherHub_JAI,19.2374987,73.0362352,26.948928,75.761927,MotherHub_BIL,MotherHub_JAI,0,75,1225
Shipment,MotherHub_BIL-MotherHub_KOL,19.2374987,73.0362352,22.708183,88.28565,MotherHub_BIL,MotherHub_KOL,0,296,1189
Shipment,MotherHub_BIL-MotherHub_LKO,19.2374987,73.0362352,26.755912,80.910939,MotherHub_BIL,MotherHub_LKO,0,39,1924
Shipment,MotherHub_BIL-MotherHub_MED,19.2374987,73.0362352,17.580519,78.469527,MotherHub_BIL,MotherHub_MED,0,239,1307
Shipment,MotherHub_BIL-MotherHub_MUM,19.2374987,73.0362352,19.1170238,72.8580558,MotherHub_BIL,MotherHub_MUM,0,70,1853
Shipment,MotherHub_BIL-MotherHub_PAT,19.2374987,73.0362352,25.587197,85.185842,MotherHub_BIL,MotherHub_PAT,0,96,1473
Shipment,MotherHub_BIL-MotherHub_PTI,19.2374987,73.0362352,28.294166,76.855804,MotherHub_BIL,MotherHub_PTI,0,280,1455
Shipment,MotherHub_BIL-MotherHub_PUNE,19.2374987,73.0362352,18.6087917,73.7268817,MotherHub_BIL,MotherHub_PUNE,0,257,856
Shipment,MotherHub_BIL-MotherHub_RAI,19.2374987,73.0362352,22.056106,82.171855,MotherHub_BIL,MotherHub_RAI,0,30,1750
Shipment,MotherHub_BIL-MotherHub_STV,19.2374987,73.0362352,21.0895987,72.900005,MotherHub_BIL,MotherHub_STV,0,30,1588
Shipment,MotherHub_BLP-CochinTCHub_KAM,28.294166,76.855804,10.0435449,76.3367287,MotherHub_BLP,CochinTCHub_KAM,0,74,47448
